Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
19980603,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
19980887,00000109,false,Rx,0,8,02,00,00,00,01,24,00,00,
19981044,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
19981319,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
20034038,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
20044075,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
20054030,00000102,false,Rx,0,8,02,9A,01,00,00,C9,49,00,
20064037,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
20080555,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
20080837,00000109,false,Rx,0,8,02,00,00,00,01,24,00,00,
20081112,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
20081271,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
20134209,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
20144148,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
20154098,00000102,false,Rx,0,8,02,9A,01,00,00,C9,49,00,
20164113,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
20180649,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
20180818,00000109,false,Rx,0,8,02,00,00,00,01,24,00,00,
20181095,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
20181400,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
20234197,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
20244265,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
20254207,00000102,false,Rx,0,8,02,9A,01,00,00,C9,49,00,
20264252,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
20280550,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
20280842,00000109,false,Rx,0,8,02,00,00,00,01,24,00,00,
20281118,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
20281277,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
20334321,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
20344290,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
20354351,00000102,false,Rx,0,8,02,9A,01,00,00,C1,49,00,
20364299,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
20380646,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
20380930,00000109,false,Rx,0,8,02,00,00,00,01,24,00,00,
20381090,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
20381367,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
20434478,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
20444394,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
20454459,00000102,false,Rx,0,8,02,9A,01,00,00,C1,49,00,
20464603,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
20480576,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
20480861,00000109,false,Rx,0,8,02,32,00,00,01,24,00,00,
20481020,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
20481297,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
20534563,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
20544493,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
20554469,00000102,false,Rx,0,8,02,9A,01,00,00,C1,49,00,
20564487,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
20580611,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
20580783,00000109,false,Rx,0,8,02,35,01,00,01,24,00,00,
20581066,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
20581342,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
20634605,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
20644550,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
20654662,00000102,false,Rx,0,8,02,9A,01,00,00,C1,49,00,
20664641,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
20680551,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
20680835,00000109,false,Rx,0,8,02,6F,01,00,01,24,00,00,
20681110,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
20681269,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
20734704,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
20744686,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
20754762,00000102,false,Rx,0,8,02,9A,01,00,00,C1,49,00,
20764676,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
20780536,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
20780825,00000109,false,Rx,0,8,02,74,01,00,01,24,00,00,
20780984,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
20781260,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
20834872,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
20844778,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
20854797,00000102,false,Rx,0,8,02,9A,01,00,00,C1,49,00,
20864811,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
20880542,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
20880707,00000109,false,Rx,0,8,02,75,01,00,01,24,00,00,
20880992,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
20881267,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
20934929,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
20944833,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
20954942,00000102,false,Rx,0,8,02,9A,01,00,00,C1,49,00,
20965096,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
20980499,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
20980789,00000109,false,Rx,0,8,02,76,01,00,01,24,00,00,
20981064,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
20981228,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
21035011,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
21045032,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
21054995,00000102,false,Rx,0,8,02,9A,01,00,00,C1,49,00,
21065059,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
21080477,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
21080786,00000109,false,Rx,0,8,02,77,01,00,01,24,00,00,
21080964,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
21081241,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
21135191,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
21145097,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
21155182,00000102,false,Rx,0,8,02,9A,01,00,00,C1,49,00,
21165141,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
21180662,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
21180832,00000109,false,Rx,0,8,02,76,01,00,01,24,00,00,
21181106,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
21181382,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
21235169,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
21245190,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
21255257,00000102,false,Rx,0,8,02,9A,01,00,00,C1,49,00,
21265181,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
21280527,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
21280693,00000109,false,Rx,0,8,02,76,01,00,01,24,00,00,
21280977,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
21281253,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
21335419,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
21345329,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
21355352,00000102,false,Rx,0,8,02,9A,01,00,00,C1,49,00,
21365310,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
21380501,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
21380663,00000109,false,Rx,0,8,02,76,01,00,01,24,00,00,
21380949,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
21381224,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
21435447,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
21445463,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
21455523,00000102,false,Rx,0,8,02,9A,01,00,00,C1,49,00,
21465628,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
21480506,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
21480667,00000109,false,Rx,0,8,02,76,01,00,01,24,00,00,
21480952,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
21481228,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
21535585,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
21545603,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
21555543,00000102,false,Rx,0,8,02,9A,01,00,00,C1,49,00,
21565609,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
21580369,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
21580650,00000109,false,Rx,0,8,02,77,01,00,01,24,00,00,
21580934,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
21581210,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
21635743,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
21645643,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
21655707,00000102,false,Rx,0,8,02,9A,01,00,00,C1,49,00,
21665645,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
21680496,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
21680785,00000109,false,Rx,0,8,02,76,01,00,01,24,00,00,
21681061,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
21681220,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
21735886,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
21745808,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
21755787,00000102,false,Rx,0,8,02,9A,01,00,00,C1,49,00,
21765831,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
21780506,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
21780668,00000109,false,Rx,0,8,02,76,01,00,01,24,00,00,
21780954,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
21781229,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
21835936,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
21845847,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
21855911,00000102,false,Rx,0,8,02,9A,01,00,00,C1,49,00,
21865930,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
21880470,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
21880637,00000109,false,Rx,0,8,02,76,01,00,01,24,00,00,
21880921,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
21881197,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
21936043,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
21945948,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
21956012,00000102,false,Rx,0,8,02,9A,01,00,00,C1,49,00,
21966144,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
21980476,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
21980765,00000109,false,Rx,0,8,02,76,01,00,01,24,00,00,
21981041,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
21981200,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
22036106,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
22046009,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
22056176,00000102,false,Rx,0,8,02,9A,01,02,00,C1,49,00,
22066088,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
22080387,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
22080668,00000109,false,Rx,0,8,02,76,01,00,01,24,00,00,
22080952,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
22081228,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
22136198,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
22146108,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
22156179,00000102,false,Rx,0,8,02,9A,01,04,00,C1,49,00,
22166202,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
22180498,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
22180662,00000109,false,Rx,0,8,02,76,01,00,01,24,00,00,
22180945,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
22181220,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
22236338,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
22246237,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
22256312,00000102,false,Rx,0,8,02,9A,01,06,00,C1,49,00,
22266342,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
22281260,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
22281420,00000109,false,Rx,0,8,02,77,01,00,01,24,00,00,
22281710,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
22281903,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
22336475,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
22346385,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
22356330,00000102,false,Rx,0,8,02,9A,01,08,00,C1,49,00,
22366454,00000200,false,Rx,0,8,FF,00,00,00,FA,00,43,B2,
22380388,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
22380669,00000109,false,Rx,0,8,02,77,01,00,01,24,00,00,
22380953,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
22381229,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
22436563,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
22446464,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
22456527,00000102,false,Rx,0,8,02,9A,01,0A,00,C1,49,00,
22466660,00000200,false,Rx,0,8,FD,00,00,00,FA,00,43,B2,
22486442,00000108,false,Rx,0,8,01,F4,01,0F,B3,01,00,00,
22486720,00000109,false,Rx,0,8,02,77,01,00,01,24,00,00,
22486887,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
22487164,00000209,false,Rx,0,8,02,00,00,00,00,00,00,00,
22536710,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
22546617,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
22556554,00000102,false,Rx,0,8,02,9A,01,0C,00,C1,49,00,
22566575,00000200,false,Rx,0,8,FB,00,00,00,FA,00,43,B2,
22580395,00000108,false,Rx,0,8,01,F4,01,00,B3,01,00,00,
22580675,00000109,false,Rx,0,8,02,76,01,01,01,05,FF,3C,
22580842,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
22581116,00000209,false,Rx,0,8,02,05,00,00,00,00,00,00,
22636707,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
22646734,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
22656676,00000102,false,Rx,0,8,02,9A,01,00,00,C1,49,00,
22666698,00000200,false,Rx,0,8,F9,00,00,00,FA,00,43,B2,
22680402,00000108,false,Rx,0,8,01,F4,01,00,B3,01,00,00,
22680685,00000109,false,Rx,0,8,02,76,01,01,01,05,FF,3C,
22680852,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
22681129,00000209,false,Rx,0,8,02,05,00,00,00,00,00,00,
22736796,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
22746818,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
22756768,00000102,false,Rx,0,8,02,9A,01,00,00,C1,49,00,
22766808,00000200,false,Rx,0,8,F7,00,00,00,FA,00,43,B2,
22780398,00000108,false,Rx,0,8,01,F4,01,00,B3,01,00,00,
22780678,00000109,false,Rx,0,8,02,77,01,04,01,05,FF,3C,
22780845,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
22781121,00000209,false,Rx,0,8,02,05,00,00,00,00,00,00,
22836866,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
22846889,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
22856956,00000102,false,Rx,0,8,02,9A,01,00,00,C1,49,00,
22866868,00000200,false,Rx,0,8,F5,00,00,00,FA,00,43,B2,
22880339,00000108,false,Rx,0,8,01,F4,01,00,B3,01,00,00,
22880625,00000109,false,Rx,0,8,02,77,01,08,01,05,FF,3C,
22880907,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
22881065,00000209,false,Rx,0,8,02,05,00,00,00,00,00,00,
22937112,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
22946918,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
22956983,00000102,false,Rx,0,8,02,9A,01,00,00,C1,49,00,
22967122,00000200,false,Rx,0,8,F3,00,00,00,FA,00,43,B2,
22980369,00000108,false,Rx,0,8,01,F4,01,00,B3,01,00,00,
22980652,00000109,false,Rx,0,8,02,77,01,06,01,05,FF,3C,
22980818,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
22981092,00000209,false,Rx,0,8,02,05,00,00,00,00,00,00,
23037069,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
23047066,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
23057170,00000102,false,Rx,0,8,02,9A,01,00,00,C1,49,00,
23067075,00000200,false,Rx,0,8,F1,00,00,00,FA,00,43,B2,
23080441,00000108,false,Rx,0,8,01,F4,01,00,B3,01,00,00,
23080605,00000109,false,Rx,0,8,02,77,01,02,01,05,FF,3C,
23080888,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
23081164,00000209,false,Rx,0,8,02,05,00,00,00,00,00,00,
23137266,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
23147164,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
23157227,00000102,false,Rx,0,8,02,9A,01,00,00,C1,49,00,
23167239,00000200,false,Rx,0,8,F0,00,00,00,FA,00,43,B2,
23180381,00000108,false,Rx,0,8,01,F4,01,00,B3,01,00,00,
23180665,00000109,false,Rx,0,8,02,77,01,00,01,05,FF,3C,
23180832,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
23181109,00000209,false,Rx,0,8,02,05,00,00,00,00,00,00,
23237340,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
23247246,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
23257309,00000102,false,Rx,0,8,02,9A,01,00,00,C1,49,00,
23267287,00000200,false,Rx,0,8,F0,00,00,00,FA,00,43,B2,
23280441,00000108,false,Rx,0,8,01,F4,01,00,B3,01,00,00,
23280611,00000109,false,Rx,0,8,02,76,01,00,01,05,FF,3C,
23280896,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
23281172,00000209,false,Rx,0,8,02,05,00,00,00,00,00,00,
23337414,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
23347414,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
23357341,00000102,false,Rx,0,8,02,9A,01,00,00,C1,49,00,
23367354,00000200,false,Rx,0,8,F0,00,00,00,FA,00,43,B2,
23380382,00000108,false,Rx,0,8,01,F4,01,00,B3,01,00,00,
23380665,00000109,false,Rx,0,8,02,76,01,00,01,05,FF,3C,
23380834,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
23381108,00000209,false,Rx,0,8,02,05,00,00,00,00,00,00,
23437468,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
23447517,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
23457513,00000102,false,Rx,0,8,02,9A,01,00,00,C1,49,00,
23467658,00000200,false,Rx,0,8,F0,00,00,00,FA,00,43,B2,
23480444,00000108,false,Rx,0,8,01,F4,01,00,B3,01,00,00,
23480614,00000109,false,Rx,0,8,02,76,01,00,01,05,FF,3C,
23480898,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
23481178,00000209,false,Rx,0,8,02,05,00,00,00,00,00,00,
23537710,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
23547618,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
23557659,00000102,false,Rx,0,8,02,9A,01,00,00,C1,49,00,
23567559,00000200,false,Rx,0,8,F0,00,00,00,FA,00,43,B2,
23580358,00000108,false,Rx,0,8,01,F4,01,00,B3,01,00,00,
23580640,00000109,false,Rx,0,8,02,76,01,00,01,05,FF,3C,
23580806,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
23581083,00000209,false,Rx,0,8,02,05,00,00,00,00,00,00,
23637693,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
23647715,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
23657773,00000102,false,Rx,0,8,02,9A,01,00,00,C1,49,00,
23667762,00000200,false,Rx,0,8,F0,00,00,00,FA,00,43,B2,
23680345,00000108,false,Rx,0,8,01,F4,01,00,B3,01,00,00,
23680506,00000109,false,Rx,0,8,02,76,01,00,01,05,FF,3C,
23680789,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
23681085,00000209,false,Rx,0,8,02,05,00,00,00,00,00,00,
23737817,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
23747834,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
23757760,00000102,false,Rx,0,8,02,9A,01,00,00,C1,49,00,
23767829,00000200,false,Rx,0,8,F0,00,00,00,FA,00,43,B2,
23780289,00000108,false,Rx,0,8,01,F4,01,00,B3,01,00,00,
23780571,00000109,false,Rx,0,8,02,76,01,00,01,05,FF,3C,
23780854,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
23781013,00000209,false,Rx,0,8,02,05,00,00,00,00,00,00,
23837947,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
23847891,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
23857966,00000102,false,Rx,0,8,02,9A,01,00,00,C1,49,00,
23867871,00000200,false,Rx,0,8,F0,00,00,00,FA,00,43,B2,
23880327,00000108,false,Rx,0,8,01,F4,01,00,B3,01,00,00,
23880611,00000109,false,Rx,0,8,02,77,01,00,01,05,FF,3C,
23880895,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
23881171,00000209,false,Rx,0,8,02,05,00,00,00,00,00,00,
23938098,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
23947939,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
23957960,00000102,false,Rx,0,8,02,9A,01,00,00,C1,49,00,
23968134,00000200,false,Rx,0,8,F0,00,00,00,FA,00,43,B2,
23980257,00000108,false,Rx,0,8,01,F4,01,00,B3,01,00,00,
23980534,00000109,false,Rx,0,8,02,77,01,00,01,05,FF,3C,
23980698,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
23980981,00000209,false,Rx,0,8,02,05,00,00,00,00,00,00,
24038141,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
24048095,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
24058106,00000102,false,Rx,0,8,02,9A,01,00,00,C1,49,00,
24068069,00000200,false,Rx,0,8,F0,00,00,00,FA,00,43,B2,
24080303,00000108,false,Rx,0,8,01,F4,01,00,B3,01,00,00,
24080462,00000109,false,Rx,0,8,02,76,01,00,01,05,FF,3C,
24080752,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
24081027,00000209,false,Rx,0,8,02,05,00,00,00,00,00,00,
24138296,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
24148131,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
24158151,00000102,false,Rx,0,8,02,9A,01,00,00,C1,49,00,
24168209,00000200,false,Rx,0,8,F0,00,00,00,FA,00,43,B2,
24180352,00000108,false,Rx,0,8,01,F4,01,00,B3,01,00,00,
24180630,00000109,false,Rx,0,8,02,76,01,00,01,05,FF,3C,
24180790,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
24181067,00000209,false,Rx,0,8,02,05,00,00,00,00,00,00,
24238319,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
24248275,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
24258293,00000102,false,Rx,0,8,02,9A,01,00,00,C1,49,00,
24268289,00000200,false,Rx,0,8,F0,00,00,00,FA,00,43,B2,
24280435,00000108,false,Rx,0,8,01,F4,01,00,B3,01,00,00,
24280714,00000109,false,Rx,0,8,02,76,01,00,01,05,FF,3C,
24280881,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
24281158,00000209,false,Rx,0,8,02,05,00,00,00,00,00,00,
24338424,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
24348430,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
24358446,00000102,false,Rx,0,8,02,9A,01,00,00,C1,49,00,
24368415,00000200,false,Rx,0,8,F0,00,00,00,FA,00,43,B2,
24380275,00000108,false,Rx,0,8,01,F4,01,00,B3,01,00,00,
24380553,00000109,false,Rx,0,8,02,76,01,00,01,05,FF,3C,
24380714,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
24381000,00000209,false,Rx,0,8,02,05,00,00,00,00,00,00,
24438515,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
24448462,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
24458542,00000102,false,Rx,0,8,02,9A,01,00,00,C1,49,00,
24468638,00000200,false,Rx,0,8,F0,00,00,00,FA,00,43,B2,
24480265,00000108,false,Rx,0,8,01,F4,01,00,B3,01,00,00,
24480552,00000109,false,Rx,0,8,02,77,01,00,01,05,FF,3C,
24480715,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
24481000,00000209,false,Rx,0,8,02,05,00,00,00,00,00,00,
24538713,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
24548584,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
24558599,00000102,false,Rx,0,8,02,9A,01,00,00,C1,49,00,
24568664,00000200,false,Rx,0,8,F0,00,00,00,FA,00,43,B2,
24580274,00000108,false,Rx,0,8,01,F4,01,00,B3,01,00,00,
24580588,00000109,false,Rx,0,8,02,76,01,00,01,05,FF,3C,
24580753,00000208,false,Rx,0,8,FF,F4,01,F0,00,00,FA,00,
24581039,00000209,false,Rx,0,8,02,05,00,00,00,00,00,00,
24638699,00000100,false,Rx,0,8,00,00,00,00,B3,01,64,00,
24648762,00000101,false,Rx,0,8,00,FF,3C,00,00,DE,00,00,
24658696,00000102,false,Rx,0,8,02,9A,01,00,00,C1,49,00,
24668763,00000200,false,Rx,0,8,F0,00,00,00,FA,00,43,B2,
